VehNum,VIN,Time,KM,TimeRepair,KMRepair,FrontTyreStart,RearTyreStart,BrakeLiningStart,EngineGotHot
7,631764116,2012-04-26,43353.5,2012-04-26,43361.15,0,0,0,1
7,631764116,2012-04-27,43378.05,2012-04-27,43386.54,0,0,0,1
7,631764116,2012-04-27,43441.61,2012-04-27,43467.48,0,0,0,1
7,631764116,2012-04-27,43597.87,2012-04-27,43623.15,0,0,0,1
7,631764116,2012-04-29,43729.7,2012-04-29,43753.05,0,0,0,1
7,631764116,2012-04-29,43835.48,2012-04-29,43858.47,0,0,0,1
7,631764116,2012-05-01,43925.34,2012-05-01,43946.41,0,0,0,1
7,631764116,2012-05-02,44052.4,2012-05-02,44075.64,0,0,0,1
7,631764116,2012-05-04,44153.43,2012-05-04,44161.16,0,0,0,1
7,631764116,2012-05-04,44236.17,2012-05-04,44242.19,0,0,0,1
7,631764116,2012-05-04,44293.68,2012-05-04,44302.09,0,0,0,1
7,631764116,2012-05-05,44354.19,2012-05-06,44369.26,0,0,0,1
7,631764116,2012-05-06,44441.5,2012-05-06,44456.35,0,0,0,1
7,631764116,2012-05-07,44467.62,2012-05-07,44481.02,0,0,0,1
7,631764116,2012-05-08,44502.17,2012-05-08,44516.76,0,0,0,1
7,631764116,2012-05-10,44529.59,2012-05-10,44544.45,0,0,0,1
7,631764116,2012-05-13,44559.21,2012-05-13,44573.28,0,0,0,1
7,631764116,2012-05-13,44682.72,2012-05-13,44697.13,0,0,0,1
7,631764116,2012-05-14,44736.58,2012-05-14,44747.64,0,0,0,1
7,631764116,2012-05-14,44789.82,2012-05-14,44801.29,0,0,0,1
7,631764116,2012-05-15,44845.7,2012-05-15,44860.09,0,0,0,1
7,631764116,2012-05-15,44962.03,2012-05-15,44988,0,0,0,1
7,631764116,2012-05-18,45078.42,2012-05-18,45101.28,0,0,0,1
7,631764116,2012-05-20,45209.2,2012-05-20,45232.56,0,0,0,1
7,631764116,2012-05-22,45324.72,2012-05-22,45348.08,0,0,0,1
7,631764116,2012-05-25,45529.44,2012-05-25,45553.11,0,0,0,1
7,631764116,2012-05-27,45664.37,2012-05-28,45688.34,0,0,0,1
7,631764116,2012-05-28,45701.63,2012-05-28,45726.17,0,0,0,1
7,631764116,2012-06-01,45759.87,2012-06-01,45783.9,0,0,0,1
7,631764116,2012-06-01,45821.66,2012-06-01,45847.03,0,0,0,1
7,631764116,2012-06-03,45914.93,2012-06-03,45938.18,0,0,0,1
7,631764116,2012-06-03,45941.78,2012-06-03,45951.05,0,0,0,1
7,631764116,2012-06-06,45956.78,2012-06-06,45963.68,0,0,0,1
7,631764116,2012-06-07,45994.82,2012-06-07,46001.33,0,0,0,1
7,631764116,2012-06-07,46008.26,2012-06-07,46014.4,0,0,0,1
7,631764116,2012-06-07,46034.18,2012-06-07,46041.74,0,0,0,1
7,631764116,2012-06-07,46065.91,2012-06-08,46073.66,0,0,0,1
7,631764116,2012-06-08,46114.76,2012-06-08,46122.7,0,0,0,1
7,631764116,2012-06-08,46130.9,2012-06-09,46138.24,0,0,0,1
7,631764116,2012-06-09,46147.02,2012-06-09,46152.47,0,0,0,1
7,631764116,2012-06-09,46162.32,2012-06-09,46169.77,0,0,0,1
7,631764116,2012-06-09,46176.85,2012-06-09,46182.35,0,0,0,1
7,631764116,2012-06-10,46189.99,2012-06-10,46197,0,0,0,1
7,631764116,2012-06-11,46205.67,2012-06-11,46211.73,0,0,0,1
7,631764116,2012-06-12,46213.68,2012-06-12,46220.6,0,0,0,1
7,631764116,2012-06-12,46234.66,2012-06-12,46239.74,0,0,0,1
7,631764116,2012-06-12,46246.44,2012-06-12,46251.41,0,0,0,1
7,631764116,2012-06-12,46262.05,2012-06-12,46268.06,0,0,0,1
7,631764116,2012-06-14,46277.93,2012-06-14,46292.53,0,0,0,1
7,631764116,2012-06-15,46323.43,2012-06-16,46337.14,0,0,0,1
7,631764116,2012-06-17,46386.15,2012-06-17,46400.06,0,0,0,1
7,631764116,2012-06-18,46415.86,2012-06-18,46429.02,0,0,0,1
7,631764116,2012-06-19,46454.78,2012-06-19,46470.13,0,0,0,1
7,631764116,2012-06-20,46508.84,2012-06-20,46520.41,0,0,0,1
7,631764116,2012-06-21,46554.4,2012-06-21,46568.94,0,0,0,1
7,631764116,2012-06-22,46585.93,2012-06-22,46600.25,0,0,0,1
7,631764116,2012-06-25,46640.05,2012-06-25,46653.86,0,0,0,1
7,631764116,2012-06-26,46695.95,2012-06-26,46708.11,0,0,0,1
7,631764116,2012-06-26,46807.21,2012-06-26,46820.05,0,0,0,1
7,631764116,2012-06-28,46878.28,2012-06-28,46892.69,0,0,0,1
7,631764116,2012-06-28,46927.94,2012-06-28,46942.61,0,0,0,1
7,631764116,2012-06-29,47047.76,2012-06-29,47061.31,0,0,0,1
7,631764116,2012-06-30,47170.92,2012-07-01,47194.12,0,0,0,1
7,631764116,2012-07-02,47353.32,2012-07-02,47379.26,0,0,0,1
7,631764116,2012-07-05,47441.34,2012-07-05,47448.64,0,0,0,1
7,631764116,2012-07-06,47453.94,2012-07-07,47461.76,0,0,0,1
7,631764116,2012-07-07,47499.35,2012-07-07,47504.83,0,0,0,1
7,631764116,2012-07-07,47547.8,2012-07-07,47571.02,0,0,0,1
7,631764116,2012-07-09,47795.82,2012-07-10,47819.68,0,0,0,1
7,631764116,2012-07-12,47883.33,2012-07-12,47906.01,0,0,0,1
7,631764116,2012-07-14,47985.88,2012-07-14,48000.6,0,0,0,1
7,631764116,2012-07-14,48112.19,2012-07-14,48127.37,0,0,0,1
7,631764116,2012-07-15,48206.29,2012-07-15,48220.2,0,0,0,1
7,631764116,2012-07-16,48298.84,2012-07-16,48310.31,0,0,0,1
7,631764116,2012-07-16,48334.02,2012-07-16,48340.04,0,0,0,1
7,631764116,2012-07-16,48359.2,2012-07-16,48367.24,0,0,0,1
7,631764116,2012-07-19,48403.66,2012-07-19,48410.07,0,0,0,1
7,631764116,2012-07-19,48410.57,2012-07-19,48416.37,0,0,0,1
7,631764116,2012-07-19,48435.79,2012-07-19,48442.59,0,0,0,1
7,631764116,2012-07-20,48458.31,2012-07-20,48464.3,0,0,0,1
7,631764116,2012-07-20,48488.97,2012-07-20,48496.34,0,0,0,1
7,631764116,2012-07-20,48516.79,2012-07-20,48528.28,0,0,0,1
7,631764116,2012-07-21,48552.52,2012-07-21,48576.31,0,0,0,1
7,631764116,2012-07-23,48695.47,2012-07-23,48719.02,0,0,0,1
7,631764116,2012-07-26,48927.4,2012-07-26,48948.25,0,0,0,1
7,631764116,2012-07-29,49128.17,2012-07-29,49153.82,0,0,0,1
7,631764116,2012-07-31,49360.75,2012-07-31,49383.27,0,0,0,1
7,631764116,2012-08-02,49391.55,2012-08-02,49398.83,0,0,0,1
7,631764116,2012-08-03,49407.68,2012-08-03,49414.78,0,0,0,1
7,631764116,2012-08-04,49439.61,2012-08-04,49447.34,0,0,0,1
7,631764116,2012-08-04,49503.34,2012-08-04,49514.68,0,0,0,1
7,631764116,2012-08-04,49536.43,2012-08-04,49546.61,0,0,0,1
7,631764116,2012-08-05,49647.54,2012-08-05,49662.87,0,0,0,1
7,631764116,2012-08-05,49719.6,2012-08-05,49733.38,0,0,0,1
7,631764116,2012-08-07,49812.45,2012-08-07,49826.72,0,0,0,1
7,631764116,2012-08-07,49931.8,2012-08-07,49946.23,0,0,0,1
7,631764116,2012-08-08,49981.62,2012-08-08,49993.62,0,0,0,1
7,631764116,2012-08-08,50051.33,2012-08-08,50065.96,0,0,0,1
7,631764116,2012-08-10,50173.12,2012-08-10,50187.45,0,0,0,1
7,631764116,2012-08-11,50286.68,2012-08-11,50307.37,0,0,0,1
7,631764116,2012-08-11,50424.75,2012-08-11,50448.01,0,0,0,1
7,631764116,2012-08-11,50476.6,2012-08-11,50501.71,0,0,0,1
7,631764116,2012-08-14,50543.93,2012-08-15,50567.1,0,0,0,1
7,631764116,2012-08-15,50769.83,2012-08-15,50793.23,0,0,0,1
7,631764116,2012-08-15,50838.34,2012-08-15,50862.27,0,0,0,1
7,631764116,2012-08-17,50917.94,2012-08-17,50941.76,0,0,0,1
7,631764116,2012-08-20,50953.46,2012-08-21,50976.86,0,0,0,1
7,631764116,2012-08-23,51058.33,2012-08-23,51081.73,0,0,0,1
7,631764116,2012-08-25,51137.12,2012-08-25,51162.42,0,0,0,1
7,631764116,2012-08-27,51183.92,2012-08-28,51190.84,0,0,0,1
7,631764116,2012-08-28,51209.82,2012-08-28,51216.76,0,0,0,1
7,631764116,2012-08-28,51223.95,2012-08-28,51230.67,0,0,0,1
7,631764116,2012-08-28,51240.87,2012-08-28,51249,0,0,0,1
7,631764116,2012-08-28,51265.74,2012-08-28,51272.73,0,0,0,1
7,631764116,2012-08-28,51283.82,2012-08-29,51291.25,0,0,0,1
7,631764116,2012-08-29,51300.78,2012-08-29,51307.64,0,0,0,1
7,631764116,2012-08-29,51332.14,2012-08-29,51344.77,0,0,0,1
7,631764116,2012-08-29,51363.33,2012-08-29,51375.24,0,0,0,1
7,631764116,2012-08-29,51403.21,2012-08-29,51418.27,0,0,0,1
7,631764116,2012-08-29,51527.73,2012-08-29,51541.45,0,0,0,1
7,631764116,2012-08-30,51547.32,2012-08-30,51561.96,0,0,0,1
7,631764116,2012-09-01,51615.11,2012-09-01,51628.4,0,0,0,1
7,631764116,2012-09-01,51718.85,2012-09-01,51740.12,0,0,0,1
7,631764116,2012-09-01,51779.11,2012-09-01,51802.83,0,0,0,1
7,631764116,2012-09-02,51821.97,2012-09-02,51845.45,0,0,0,1
7,631764116,2012-09-03,51953.69,2012-09-03,51977.51,0,0,0,1
7,631764116,2012-09-05,52024.72,2012-09-05,52044.45,0,0,0,1
7,631764116,2012-09-05,52152.84,2012-09-05,52176.56,0,0,0,1
7,631764116,2012-09-07,52209.45,2012-09-07,52232.14,0,0,0,1
7,631764116,2012-09-08,52269.88,2012-09-08,52277.12,0,0,0,1
7,631764116,2012-09-10,52292.47,2012-09-10,52298.65,0,0,0,1
7,631764116,2012-09-10,52314.33,2012-09-10,52320.96,0,0,0,1
7,631764116,2012-09-10,52329.73,2012-09-10,52335.48,0,0,0,1
7,631764116,2012-09-11,52348.57,2012-09-11,52353.63,0,0,0,1
7,631764116,2012-09-11,52360.18,2012-09-11,52368.12,0,0,0,1
7,631764116,2012-09-11,52383.8,2012-09-11,52389.44,0,0,0,1
7,631764116,2012-09-12,52406.7,2012-09-12,52412.07,0,0,0,1
7,631764116,2012-09-12,52422.14,2012-09-12,52429.1,0,0,0,1
7,631764116,2012-09-12,52433.47,2012-09-12,52441.48,0,0,0,1
7,631764116,2012-09-12,52455.21,2012-09-12,52480.43,0,0,0,1
7,631764116,2012-09-14,52557.27,2012-09-14,52579.81,0,0,0,1
7,631764116,2012-09-14,52682.42,2012-09-14,52705.19,0,0,0,1
7,631764116,2012-09-14,52768.81,2012-09-14,52792.09,0,0,0,1
7,631764116,2012-09-16,52822.39,2012-09-16,52842.65,0,0,0,1
7,631764116,2012-09-16,52964.16,2012-09-16,52977.89,0,0,0,1
7,631764116,2012-09-16,52992.22,2012-09-16,53006.85,0,0,0,1
7,631764116,2012-09-20,53088.48,2012-09-20,53103.51,0,0,0,1
7,631764116,2012-09-20,53152.24,2012-09-20,53163.67,0,0,0,1
7,631764116,2012-09-22,53241.21,2012-09-22,53255.21,0,0,0,1
7,631764116,2012-09-22,53349.57,2012-09-22,53356.13,0,0,0,1
7,631764116,2012-09-23,53397.07,2012-09-23,53404.86,0,0,0,1
7,631764116,2012-09-24,53442.9,2012-09-24,53449.18,0,0,0,1
7,631764116,2012-09-24,53478.62,2012-09-24,53486.92,0,0,0,1
7,631764116,2012-09-25,53532.13,2012-09-25,53545.83,0,0,0,1
7,631764116,2012-09-25,53566.31,2012-09-25,53581.42,0,0,0,1
7,631764116,2012-09-26,53598.76,2012-09-26,53613.1,0,0,0,1
7,631764116,2012-09-26,53665.12,2012-09-26,53678.92,0,0,0,1
7,631764116,2012-09-27,53734.68,2012-09-27,53749.17,0,0,0,1
7,631764116,2012-09-28,53788.1,2012-09-29,53802.83,0,0,0,1
7,631764116,2012-09-30,53815.41,2012-09-30,53829.3,0,0,0,1
7,631764116,2012-09-30,53893.88,2012-09-30,53915.75,0,0,0,1
7,631764116,2012-10-01,54018.59,2012-10-01,54041.63,0,0,0,1
7,631764116,2012-10-04,54125.56,2012-10-04,54148.77,0,0,0,1
7,631764116,2012-10-07,54257.63,2012-10-07,54281,0,0,0,1
7,631764116,2012-10-09,54428.2,2012-10-09,54449.1,0,0,0,1
7,631764116,2012-10-09,54608.9,2012-10-09,54632.5,0,0,0,1
7,631764116,2012-10-11,54675.98,2012-10-11,54698.4,0,0,0,1
7,631764116,2012-10-13,54751.66,2012-10-13,54776.27,0,0,0,1
7,631764116,2012-10-15,54935.7,2012-10-15,54944.82,0,0,0,1
7,631764116,2012-10-16,54964.56,2012-10-16,54971.74,0,0,0,1
7,631764116,2012-10-16,54989.21,2012-10-16,54994.98,0,0,0,1
7,631764116,2012-10-16,55015.24,2012-10-16,55021.17,0,0,0,1
7,631764116,2012-10-17,55045.56,2012-10-17,55052.02,0,0,0,1
7,631764116,2012-10-17,55061.86,2012-10-17,55067.35,0,0,0,1
7,631764116,2012-10-17,55085.91,2012-10-17,55091.98,0,0,0,1
7,631764116,2012-10-17,55115.78,2012-10-17,55140.81,0,0,0,1
7,631764116,2012-10-18,55345.24,2012-10-18,55368.34,0,0,0,1
7,631764116,2012-10-18,55430.32,2012-10-18,55453.82,0,0,0,1
7,631764116,2012-10-19,55528.77,2012-10-19,55551.9,0,0,0,1
7,631764116,2012-10-21,55577.65,2012-10-21,55583.97,0,0,0,1
7,631764116,2012-10-21,55596.96,2012-10-22,55604.05,0,0,0,1
7,631764116,2012-10-22,55609.19,2012-10-22,55615.98,0,0,0,1
7,631764116,2012-10-23,55622.44,2012-10-23,55630.75,0,0,0,1
7,631764116,2012-10-25,55636.39,2012-10-25,55644.31,0,0,0,1
7,631764116,2012-10-25,55657.92,2012-10-25,55666.4,0,0,0,1
7,631764116,2012-10-26,55675.67,2012-10-27,55682.52,0,0,0,1
7,631764116,2012-10-28,55689.32,2012-10-28,55696.08,0,0,0,1
7,631764116,2012-10-28,55704,2012-10-28,55711.39,0,0,0,1
7,631764116,2012-10-28,55715.07,2012-10-28,55721.52,0,0,0,1
7,631764116,2012-10-28,55727.55,2012-10-28,55734.35,0,0,0,1
7,631764116,2012-10-28,55745.69,2012-10-28,55760.82,0,0,0,1
7,631764116,2012-10-29,55800.6,2012-10-30,55814.49,0,0,0,1
7,631764116,2012-10-31,55828.45,2012-10-31,55842.56,0,0,0,1
7,631764116,2012-11-01,55875.55,2012-11-01,55889.47,0,0,0,1
7,631764116,2012-11-02,55906.29,2012-11-02,55920.33,0,0,0,1
7,631764116,2012-11-04,55961.1,2012-11-04,55975.77,0,0,0,1
7,631764116,2012-11-07,56009.03,2012-11-07,56022.58,0,0,0,1
7,631764116,2012-11-08,56045.49,2012-11-08,56056.72,0,0,0,1
7,631764116,2012-11-09,56089.42,2012-11-09,56102.61,0,0,0,1
7,631764116,2012-11-10,56134.54,2012-11-10,56148.03,0,0,0,1
7,631764116,2012-11-12,56211.28,2012-11-12,56224.49,0,0,0,1
7,631764116,2012-11-12,56299.7,2012-11-12,56310.58,0,0,0,1
7,631764116,2012-11-13,56395.76,2012-11-13,56410.23,0,0,0,1
7,631764116,2012-11-15,56434.82,2012-11-15,56448.9,0,0,0,1
7,631764116,2012-11-17,56617.56,2012-11-17,56640.6,0,0,0,1
7,631764116,2012-11-19,56846.83,2012-11-19,56869.87,0,0,0,1
7,631764116,2012-11-21,56935.78,2012-11-21,56959.27,0,0,0,1
7,631764116,2012-11-22,57025.75,2012-11-22,57051.39,0,0,0,1
7,631764116,2012-11-24,57144,2012-11-24,57167.63,0,0,0,1
7,631764116,2012-11-24,57212.59,2012-11-24,57236.02,0,0,0,1
7,631764116,2012-11-26,57308.48,2012-11-26,57331.92,0,0,0,1
7,631764116,2012-11-26,57373.8,2012-11-26,57397.44,0,0,0,1
7,631764116,2012-11-30,57458.12,2012-11-30,57481.34,0,0,0,1
7,631764116,2012-11-30,57530.33,2012-11-30,57538.98,0,0,0,1
7,631764116,2012-12-02,57579,2012-12-02,57586.41,0,0,0,1
7,631764116,2012-12-02,57610.66,2012-12-03,57618.35,0,0,0,1
7,631764116,2012-12-03,57681.73,2012-12-03,57689.7,0,0,0,1
7,631764116,2012-12-03,57724.02,2012-12-03,57729.96,0,0,0,1
7,631764116,2012-12-03,57740.48,2012-12-03,57754.03,0,0,0,1
7,631764116,2012-12-05,57862.76,2012-12-05,57876.34,0,0,0,1
7,631764116,2012-12-07,57980.5,2012-12-07,57988.65,0,0,0,1
7,631764116,2012-12-08,57999.1,2012-12-09,58006.73,0,0,0,1
7,631764116,2012-12-09,58030.74,2012-12-09,58040.4,0,0,0,1
7,631764116,2012-12-09,58049.92,2012-12-09,58056.45,0,0,0,1
7,631764116,2012-12-10,58074.17,2012-12-10,58080.78,0,0,0,1
7,631764116,2012-12-10,58105.96,2012-12-10,58117.57,0,0,0,1
7,631764116,2012-12-10,58131.5,2012-12-10,58145.52,0,0,0,1
7,631764116,2012-12-11,58227.2,2012-12-11,58237.63,0,0,0,1
7,631764116,2012-12-12,58264.28,2012-12-12,58279.65,0,0,0,1
7,631764116,2012-12-14,58338.7,2012-12-15,58353.37,0,0,0,1
7,631764116,2012-12-16,58379.13,2012-12-16,58394.25,0,0,0,1
7,631764116,2012-12-17,58462.76,2012-12-17,58476.33,0,0,0,1
7,631764116,2012-12-18,58511.47,2012-12-18,58525.43,0,0,0,1
7,631764116,2012-12-19,58675.72,2012-12-19,58690.04,0,0,0,1
7,631764116,2012-12-21,58760.27,2012-12-21,58774.08,0,0,0,1
7,631764116,2012-12-21,58853.62,2012-12-21,58876.91,0,0,0,1
7,631764116,2012-12-22,59032.85,2012-12-22,59054.38,0,0,0,1
7,631764116,2012-12-24,59089.25,2012-12-24,59097.26,0,0,0,1
7,631764116,2012-12-25,59102.99,2012-12-25,59111.1,0,0,0,1
7,631764116,2012-12-26,59160.58,2012-12-26,59167.08,0,0,0,1
7,631764116,2012-12-26,59181.98,2012-12-26,59204.51,0,0,0,1
7,631764116,2012-12-29,59416.64,2012-12-29,59437.52,0,0,0,1
7,631764116,2012-12-31,59662.88,2012-12-31,59687.79,0,0,0,1
8,879552868,2012-01-01,199076.27,2012-01-01,199082.37,0,0,0,1
8,879552868,2012-01-01,199117.35,2012-01-01,199127.82,0,0,0,1
8,879552868,2012-01-01,199155.84,2012-01-01,199161.02,0,0,0,1
8,879552868,2012-01-01,199166.45,2012-01-01,199176.66,0,0,0,1
8,879552868,2012-01-02,199239.4,2012-01-02,199246.79,0,0,0,1
8,879552868,2012-01-02,199271.18,2012-01-02,199278.18,0,0,0,1
8,879552868,2012-01-03,199293.52,2012-01-03,199301.5,0,0,0,1
8,879552868,2012-01-03,199315.91,2012-01-03,199321.37,0,0,0,1
8,879552868,2012-01-03,199405.6,2012-01-03,199420.04,0,0,0,1
8,879552868,2012-01-05,199471.79,2012-01-05,199485.55,0,0,0,1
8,879552868,2012-01-06,199558.72,2012-01-06,199573.6,0,0,0,1
8,879552868,2012-01-07,199659.35,2012-01-07,199669.76,0,0,0,1
8,879552868,2012-01-09,199744.65,2012-01-09,199759.76,0,0,0,1
8,879552868,2012-01-10,199779.27,2012-01-10,199805.26,0,0,0,1
8,879552868,2012-01-12,199871.88,2012-01-12,199894.83,0,0,0,1
8,879552868,2012-01-14,199922.48,2012-01-15,199946.61,0,0,0,1
8,879552868,2012-01-17,200022.05,2012-01-17,200045.3,0,0,0,1
8,879552868,2012-01-19,200080.65,2012-01-19,200105.18,0,0,0,1
8,879552868,2012-01-21,200148.52,2012-01-21,200172.2,0,0,0,1
8,879552868,2012-01-23,200252.13,2012-01-23,200273.25,0,0,0,1
8,879552868,2012-01-25,200311.37,2012-01-27,200333.81,0,0,0,1
8,879552868,2012-01-27,200337.13,2012-01-27,200342.96,0,0,0,1
8,879552868,2012-01-28,200354.59,2012-01-28,200361.78,0,0,0,1
8,879552868,2012-01-29,200425.28,2012-01-29,200432.47,0,0,0,1
8,879552868,2012-01-29,200436.85,2012-01-29,200442.64,0,0,0,1
8,879552868,2012-01-29,200454.45,2012-01-29,200469.85,0,0,0,1
8,879552868,2012-01-30,200576.85,2012-01-30,200590.6,0,0,0,1
8,879552868,2012-01-30,200646.49,2012-01-30,200660.59,0,0,0,1
8,879552868,2012-01-31,200746.51,2012-01-31,200760.2,0,0,0,1
8,879552868,2012-02-03,200924.3,2012-02-03,200939.16,0,0,0,1
8,879552868,2012-02-04,200987.47,2012-02-04,201010.59,0,0,0,1
8,879552868,2012-02-04,201111.51,2012-02-04,201134.59,0,0,0,1
8,879552868,2012-02-04,201350.26,2012-02-04,201375.3,0,0,0,1
8,879552868,2012-02-06,201388.38,2012-02-06,201411.38,0,0,0,1
8,879552868,2012-02-08,201484.55,2012-02-08,201509.48,0,0,0,1
8,879552868,2012-02-08,201669.44,2012-02-08,201694.14,0,0,0,1
8,879552868,2012-02-10,201806.73,2012-02-10,201818.54,0,0,0,1
8,879552868,2012-02-11,201831.71,2012-02-12,201845.54,0,0,0,1
8,879552868,2012-02-13,201898.26,2012-02-13,201911.56,0,0,0,1
8,879552868,2012-02-14,202050.17,2012-02-14,202064.72,0,0,0,1
8,879552868,2012-02-16,202114.08,2012-02-16,202128.41,0,0,0,1
8,879552868,2012-02-17,202181.06,2012-02-17,202195.54,0,0,0,1
8,879552868,2012-02-18,202333.83,2012-02-18,202348.02,0,0,0,1
8,879552868,2012-02-21,202373.33,2012-02-21,202387.56,0,0,0,1
8,879552868,2012-02-21,202433.6,2012-02-21,202447.49,0,0,0,1
8,879552868,2012-02-22,202508.2,2012-02-22,202520.2,0,0,0,1
8,879552868,2012-02-22,202548.9,2012-02-22,202563.9,0,0,0,1
8,879552868,2012-02-23,202600.48,2012-02-23,202614.47,0,0,0,1
8,879552868,2012-02-24,202640.19,2012-02-24,202654.69,0,0,0,1
8,879552868,2012-02-25,202717.61,2012-02-25,202730.82,0,0,0,1
8,879552868,2012-02-25,202744.89,2012-02-25,202757.76,0,0,0,1
8,879552868,2012-02-26,202787.45,2012-02-26,202800.99,0,0,0,1
8,879552868,2012-02-27,202820.12,2012-02-27,202834.2,0,0,0,1
8,879552868,2012-02-29,202846.45,2012-02-29,202860.69,0,0,0,1
8,879552868,2012-03-02,202875.39,2012-03-02,202889.86,0,0,0,1
8,879552868,2012-03-04,202895.59,2012-03-04,202907.92,0,0,0,1
8,879552868,2012-03-05,202920.11,2012-03-05,202935.12,0,0,0,1
8,879552868,2012-03-06,202961.43,2012-03-06,202976.46,0,0,0,1
8,879552868,2012-03-08,202990.05,2012-03-08,203003.98,0,0,0,1
8,879552868,2012-03-10,203009.82,2012-03-10,203024.67,0,0,0,1
8,879552868,2012-03-12,203054.64,2012-03-12,203068.29,0,0,0,1
8,879552868,2012-03-13,203073.91,2012-03-13,203088.2,0,0,0,1
8,879552868,2012-03-14,203101.01,2012-03-15,203116.44,0,0,0,1
8,879552868,2012-03-16,203151.94,2012-03-16,203173.8,0,0,0,1
8,879552868,2012-03-17,203355.33,2012-03-17,203378.77,0,0,0,1
8,879552868,2012-03-17,203403.28,2012-03-17,203424.24,0,0,0,1
8,879552868,2012-03-19,203493.28,2012-03-19,203516.99,0,0,0,1
8,879552868,2012-03-19,203564.41,2012-03-19,203587.83,0,0,0,1
8,879552868,2012-03-19,203707.21,2012-03-19,203714.3,0,0,0,1
8,879552868,2012-03-22,203717.42,2012-03-22,203725.16,0,0,0,1
8,879552868,2012-03-23,203752.31,2012-03-23,203759.34,0,0,0,1
8,879552868,2012-03-23,203787.66,2012-03-23,203794.48,0,0,0,1
8,879552868,2012-03-23,203799.26,2012-03-23,203805.56,0,0,0,1
8,879552868,2012-03-24,203839.21,2012-03-24,203848.11,0,0,0,1
8,879552868,2012-03-24,203891.96,2012-03-24,203916.79,0,0,0,1
8,879552868,2012-03-25,204024.54,2012-03-25,204047.83,0,0,0,1
8,879552868,2012-03-25,204130.8,2012-03-25,204137.08,0,0,0,1
8,879552868,2012-03-25,204153.73,2012-03-25,204161.84,0,0,0,1
8,879552868,2012-03-27,204170.62,2012-03-27,204177.77,0,0,0,1
8,879552868,2012-03-28,204184.12,2012-03-28,204190.4,0,0,0,1
8,879552868,2012-03-28,204255.26,2012-03-28,204260.73,0,0,0,1
8,879552868,2012-03-28,204275.23,2012-03-28,204282.34,0,0,0,1
8,879552868,2012-03-28,204286.26,2012-03-28,204292.96,0,0,0,1
8,879552868,2012-03-28,204296.71,2012-03-28,204302.23,0,0,0,1
8,879552868,2012-03-28,204323.83,2012-03-28,204338.91,0,0,0,1
8,879552868,2012-03-29,204363.19,2012-03-29,204376.65,0,0,0,1
8,879552868,2012-03-30,204381.53,2012-03-30,204395.21,0,0,0,1
8,879552868,2012-03-31,204474.59,2012-03-31,204485.6,0,0,0,1
8,879552868,2012-04-01,204530.47,2012-04-01,204544.08,0,0,0,1
8,879552868,2012-04-02,204647.15,2012-04-02,204660.33,0,0,0,1
8,879552868,2012-04-04,204743.21,2012-04-04,204766.91,0,0,0,1
8,879552868,2012-04-04,204967.85,2012-04-04,204989.74,0,0,0,1
8,879552868,2012-04-06,205113.9,2012-04-06,205138.64,0,0,0,1
8,879552868,2012-04-07,205403.31,2012-04-07,205426.85,0,0,0,1
8,879552868,2012-04-09,205467.37,2012-04-09,205488.2,0,0,0,1
8,879552868,2012-04-09,205564.51,2012-04-09,205587.73,0,0,0,1
8,879552868,2012-04-09,205603.4,2012-04-09,205625.21,0,0,0,1
8,879552868,2012-04-11,205661.36,2012-04-11,205683.62,0,0,0,1
8,879552868,2012-04-11,205761.48,2012-04-11,205784.18,0,0,0,1
8,879552868,2012-04-11,205822.84,2012-04-11,205846.57,0,0,0,1
8,879552868,2012-04-14,205879.34,2012-04-14,205903.47,0,0,0,1
8,879552868,2012-04-16,205939.94,2012-04-16,205963.54,0,0,0,1
8,879552868,2012-04-16,206113.9,2012-04-16,206139.05,0,0,0,1
8,879552868,2012-04-18,206153.64,2012-04-18,206176.05,0,0,0,1
8,879552868,2012-04-18,206212.13,2012-04-18,206235.2,0,0,0,1
8,879552868,2012-04-20,206389.96,2012-04-20,206413.73,0,0,0,1
8,879552868,2012-04-22,206437.71,2012-04-22,206444.22,0,0,0,1
8,879552868,2012-04-22,206451.77,2012-04-22,206456.71,0,0,0,1
8,879552868,2012-04-22,206468.75,2012-04-22,206475.7,0,0,0,1
8,879552868,2012-04-23,206489.1,2012-04-23,206496.57,0,0,0,1
8,879552868,2012-04-25,206518.8,2012-04-25,206525.51,0,0,0,1
8,879552868,2012-04-25,206531.93,2012-04-25,206538.33,0,0,0,1
8,879552868,2012-04-25,206567.22,2012-04-25,206576.32,0,0,0,1
8,879552868,2012-04-25,206608.85,2012-04-26,206622.84,0,0,0,1
8,879552868,2012-04-26,206648.93,2012-04-26,206662.78,0,0,0,1
8,879552868,2012-04-27,206691.3,2012-04-28,206704.97,0,0,0,1
8,879552868,2012-04-29,206747.61,2012-04-29,206758.34,0,0,0,1
8,879552868,2012-04-30,206794.59,2012-04-30,206808.62,0,0,0,1
8,879552868,2012-05-01,206864.53,2012-05-01,206879.33,0,0,0,1
8,879552868,2012-05-04,206934.15,2012-05-04,206947.59,0,0,0,1
8,879552868,2012-05-05,207050.37,2012-05-05,207064.78,0,0,0,1
8,879552868,2012-05-07,207147.98,2012-05-07,207162.04,0,0,0,1
8,879552868,2012-05-08,207217.88,2012-05-08,207238.48,0,0,0,1
8,879552868,2012-05-10,207269.33,2012-05-10,207292.76,0,0,0,1
